"rt","serialno","division","sporder","puma","region","st","adjinc","pwgtp","agep","cit","citwp","cow","ddrs","dear","deye","dout","dphy","drat","dratx","drem","eng","fer","gcl","gcm","gcr","hins1","hins2","hins3","hins4","hins5","hins6","hins7","intp","jwmnp","jwrip","jwtr","lanx","mar","marhd","marhm","marht","marhw","marhyp","mig","mil","mlpa","mlpb","mlpcd","mlpe","mlpfg","mlph","mlpi","mlpj","mlpk","nwab","nwav","nwla","nwlk","nwre","oip","pap","relp","retp","sch","schg","schl","semp","sex","ssip","ssp","wagp","wkhp","wkl","wkw","wrk","yoep","anc","anc1p","anc2p","decade","dis","drivesp","esp","esr","fod1p","fod2p","hicov","hisp","indp","jwap","jwdp","lanp","migpuma","migsp","msp","naicsp","nativity","nop","oc","occp","paoc","pernp","pincp","pobp","povpip","powpuma","powsp","privcov","pubcov","qtrbir","rac1p","rac2p","rac3p","racaian","racasn","racblk","racnh","racnum","racpi","racsor","racwht","rc","sciengp","sciengrlp","sfn","sfr","socp","vps","waob","fagep","fancp","fcitp","fcitwp","fcowp","fddrsp","fdearp","fdeyep","fdisp","fdoutp","fdphyp","fdratp","fdratxp","fdremp","fengp","fesrp","fferp","ffodp","fgclp","fgcmp","fgcrp","fhicovp","fhins1p","fhins2p","fhins3c","fhins3p","fhins4c","fhins4p","fhins5c","fhins5p","fhins6p","fhins7p","fhisp","findp","fintp","fjwdp","fjwmnp","fjwrip","fjwtrp","flanp","flanxp","fmarp","fmarhdp","fmarhmp","fmarhtp","fmarhwp","fmarhyp","fmigp","fmigsp","fmilpp","fmilsp","foccp","foip","fpap","fpernp","fpincp","fpobp","fpowsp","fprivcovp","fpubcovp","fracp","frelp","fretp","fschgp","fschlp","fschp","fsemp","fsexp","fssip","fssp","fwagp","fwkhp","fwklp","fwkwp","fwrkp","fyoep","pwgtp1","pwgtp2","pwgtp3","pwgtp4","pwgtp5","pwgtp6","pwgtp7","pwgtp8","pwgtp9","pwgtp10","pwgtp11","pwgtp12","pwgtp13","pwgtp14","pwgtp15","pwgtp16","pwgtp17","pwgtp18","pwgtp19","pwgtp20","pwgtp21","pwgtp22","pwgtp23","pwgtp24","pwgtp25","pwgtp26","pwgtp27","pwgtp28","pwgtp29","pwgtp30","pwgtp31","pwgtp32","pwgtp33","pwgtp34","pwgtp35","pwgtp36","pwgtp37","pwgtp38","pwgtp39","pwgtp40","pwgtp41","pwgtp42","pwgtp43","pwgtp44","pwgtp45","pwgtp46","pwgtp47","pwgtp48","pwgtp49","pwgtp50","pwgtp51","pwgtp52","pwgtp53","pwgtp54","pwgtp55","pwgtp56","pwgtp57","pwgtp58","pwgtp59","pwgtp60","pwgtp61","pwgtp62","pwgtp63","pwgtp64","pwgtp65","pwgtp66","pwgtp67","pwgtp68","pwgtp69","pwgtp70","pwgtp71","pwgtp72","pwgtp73","pwgtp74","pwgtp75","pwgtp76","pwgtp77","pwgtp78","pwgtp79","pwgtp80"
"P","2013000486155","9","03","11614","4","53","1061971",5,18,1,,"6","2","2","2","2","2",,,"2",,,,,,"2","2","2","2","2","2","2",0,60,1,"01","2","5",,,,,,"3","4",,,,,,,,,,"3","5","3","3","3",0,0,"02",0,"1",,"14",120,"1",0,0,0,6,"1","6","1",,"1","032","999",,"2","1",,"1",,,"2","01","7770","154","091",,"11400","053","6","56173   ","1",,"0","4250",,120,120,"032",33,"11400","053","2","2","4","1","01","001","0","0","0","0","1","0","0","1","0",,,,,"373010",,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2,5,6,7,4,2,7,5,11,9,2,2,10,5,2,10,9,6,7,7,2,6,4,5,6,1,5,6,7,11,2,2,9,4,2,10,9,5,5,6,10,5,5,6,5,7,6,6,2,2,7,9,2,6,9,2,1,5,6,4,9,4,5,6,4,8,6,6,2,2,9,10,1,5,7,1,2,5,5,4
"P","2013000487069","9","03","11611","4","53","1061971",37,21,1,,"1","2","2","2","2","2",,,"2","1","2",,,,"2","2","2","2","2","2","2",0,5,2,"01","1","5",,,,,,"1","4",,,,,,,,,,"3","5","3","3","3",0,0,"02",0,"2","15","19",0,"2",0,0,7000,28,"1","3","1",,"1","210","999",,"2","2",,"1",,,"2","02","4980","080","040","1200",,,"6","4452    ","1",,"0","4720","4",7000,7000,"053",176,"11600","053","2","2","2","8","67","015","0","0","0","0","1","0","1","0","0",,,,,"412010",,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",39,37,37,8,26,13,31,53,10,30,79,10,11,77,29,32,57,32,47,87,28,35,47,9,38,11,40,41,9,30,77,12,15,48,36,47,51,35,76,68,28,30,33,12,46,11,32,36,10,36,73,12,11,49,43,36,47,60,66,61,30,46,39,9,34,11,46,38,11,35,71,13,9,90,38,34,51,31,55,78
"P","2013000500415","9","01","11604","4","53","1061971",6,21,1,,"1","2","2","2","2","2",,,"2",,,,,,"1","2","2","2","2","2","2",0,30,,"02","2","5",,,,,,"1","4",,,,,,,,,,"3","5","3","3","3",0,0,"17",0,"2","15","19",0,"1",0,0,38000,40,"1","1","1",,"2","032","750",,"2",,,"1",,,"1","01","5070","106","061",,,,"6","44611   ","1",,"0","4700",,38000,38000,"053",,"11600","053","1","2","3","9","68","022","0","1","0","0","2","0","0","1","0",,,,,"411011",,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",0,11,1,6,5,6,6,6,6,10,0,6,5,0,1,6,10,10,5,6,5,6,6,10,0,0,0,0,10,6,6,1,10,6,6,11,5,6,10,1,10,1,10,6,6,5,6,5,5,1,10,5,6,11,11,5,1,1,6,6,5,6,6,1,10,11,10,11,1,6,6,11,1,5,6,0,6,5,1,10
"P","2013000505276","9","01","11611","4","53","1061971",32,20,5,,"1","2","2","2","2","2",,,"2","1",,,,,"2","2","2","2","2","2","2",0,15,,"10","1","5",,,,,,"3","4",,,,,,,,,,"3","5","3","3","3",0,0,"00",0,"1",,"16",0,"1",0,0,12000,45,"1","3","1",2011,"1","615","999","8","2",,,"1",,,"2","01","8680","262","141","1420","11600","053","6","722Z    ","2",,"0","4030",,12000,12000,"210",100,"11600","053","2","2","3","6","38","004","0","1","0","0","1","0","0","0","0",,,,,"352021",,"4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",29,58,38,30,35,51,37,64,8,32,9,28,33,37,10,9,63,32,8,27,12,35,10,13,59,31,53,33,35,47,28,49,9,8,33,29,33,60,32,11,25,10,35,27,32,12,30,10,47,29,63,33,41,38,49,51,8,33,42,27,59,43,63,47,10,34,10,32,30,9,31,10,55,53,41,33,27,8,31,44
"P","2013000505276","9","02","11611","4","53","1061971",39,21,5,,,"2","2","2","2","2",,,"2","2",,,,,"2","2","2","2","2","2","2",0,,,,"1","5",,,,,,"3","4",,,,,,,,,,"2","5","2","2","3",0,0,"12",0,"1",,"01",0,"1",0,0,0,,"3",,"2",2008,"1","615","999","7","2",,,"6",,,"2","01",,,,"1420","11600","053","6",,"2",,"0",,,0,0,"210",0,,,"2","2","2","6","38","004","0","1","0","0","1","0","0","0","0",,,,,,,"4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1",36,70,45,39,41,62,41,78,10,42,12,35,41,49,14,12,75,41,9,34,15,43,12,15,74,35,71,40,41,59,37,59,11,9,41,38,39,72,41,14,31,12,45,34,37,14,39,13,58,34,77,41,48,45,62,67,10,40,52,32,71,54,79,57,11,42,13,42,35,10,38,13,65,66,51,41,34,11,37,57
"P","2013000523656","9","02","11610","4","53","1061971",13,18,1,,"2","2","2","2","2","2",,,"2",,,,,,"1","2","2","2","2","2","2",0,,,,"2","5",,,,,,"1","4",,,,,,,,,,"2","1","2","2","3",0,0,"02",0,"2","13","14",0,"1",0,0,0,,"2",,"2",,"2","089","098",,"2",,,"6",,,"1","01","0280",,,,,,"6","114     ","1",,"0","6100",,0,0,"053",322,,,"1","2","2","1","01","001","0","0","0","0","1","0","0","1","0",,,,,"453000",,"1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0",,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",12,4,9,4,3,29,25,13,11,11,10,3,24,15,11,18,3,28,16,19,13,4,12,5,4,27,23,13,11,17,11,3,30,12,14,11,2,20,10,24,12,4,11,4,3,27,23,9,11,13,12,4,25,12,11,15,3,22,13,21,12,4,13,4,3,28,21,12,14,16,15,3,23,16,14,12,4,22,12,22
"P","2013000527282","9","01","11604","4","53","1061971",23,18,1,,"1","2","2","2","2","2",,,"2",,"2",,,,"1","2","2","2","2","2","2",0,,,,"2","5",,,,,,"3","4",,,,,,,,,,"3","5","3","3","3",0,0,"17",0,"3","15","18",0,"2",0,0,0,,"2",,,,"4","999","999",,"2",,,"6",,,"1","01","8680",,,,"35000","049","6","722Z    ","1",,"0","4110",,0,0,"049",,,,"1","2","3","1","01","001","0","0","0","0","1","0","0","1","0",,,,,"353031",,"1","0","0","1","0","1","1","1","1","1","1","1","0","0","1","0","1","1","0","0","0","0","1","1","1",,"1",,"1",,"1","1","1","0","1","1","0","0","0","0","0","1","1","0","0","0","0","0","1","1","0","1","1","1","1","1","1","1","0","1","1","0","0","1","1","1","1","1","0","1","1","1","0","1","0","0","0",4,42,4,24,42,44,41,23,3,41,24,23,22,23,4,4,22,24,24,4,23,23,23,44,24,22,23,4,23,22,40,4,44,42,23,23,4,3,42,24,4,40,4,24,41,41,43,22,3,45,23,24,25,23,4,4,25,24,23,4,24,23,22,40,23,23,22,3,22,23,42,3,43,42,23,22,3,3,41,23
"P","2013000534143","9","02","11614","4","53","1061971",6,20,1,,"3","2","2","2","2","2",,,"2",,,,,,"2","2","2","2","2","2","2",0,,,,"2","5",,,,,,"1","4",,,,,,,,,,"2","1","2","1","3",0,0,"02",0,"2","15","19",0,"1",0,0,1500,20,"1","6","2",,"1","211","999",,"2",,,"3",,,"2","02","9370",,,,,,"6","9211MP  ","1",,"0","3930",,1500,1500,"006",197,,,"2","2","4","8","67","015","0","0","0","0","1","0","1","0","0",,,,,"339030",,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2,3,14,10,3,9,10,8,8,2,10,10,4,5,1,4,8,9,11,7,9,8,2,7,10,1,2,9,8,11,8,7,11,9,10,9,6,3,2,9,2,3,9,7,3,12,9,7,7,2,7,7,7,8,2,7,10,12,13,6,15,9,2,7,11,2,2,5,8,10,6,5,7,8,17,7,6,2,2,8
"P","2013000539847","9","03","11604","4","53","1061971",21,21,5,,"1","2","2","2","2","2",,,"2","2","2",,,,"2","2","2","2","2","2","2",0,,,,"1","5",,,,,,"1","4",,,,,,,,,,"2","5","2","2","3",0,0,"02",0,"2","15","19",0,"2",0,0,0,,"2",,"2",2009,"2","599","522","7","2",,,"6",,,"2","01","8270",,,"4590",,,"6","6231    ","2",,"0","3600","4",0,0,"416",305,,,"2","2","2","2","02","002","0","0","1","0","1","0","0","0","0",,,,,"311010",,"6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",6,6,24,26,27,26,8,20,5,27,7,5,8,6,18,20,6,4,17,29,22,23,33,31,40,27,28,44,18,35,18,24,20,18,49,38,20,18,29,17,5,8,17,21,16,23,7,26,6,22,7,7,6,10,19,16,8,6,15,28,20,18,36,42,34,37,28,46,24,36,27,24,17,18,33,34,26,20,34,36
"P","2013000540451","9","04","11604","4","53","1061971",19,23,1,,"2","2","2","2","2","2",,,"2",,"2",,,,"2","2","2","1","2","2","2",0,,,,"2","5",,,,,,"1","4",,,,,,,,,,"2","1","2","1","3",0,300,"10",0,"1",,"14",0,"2",0,0,26000,40,"1","1","2",,"1","902","999",,"2",,,"3",,,"1","01","6190",,,,,,"6","4853    ","1",,"0","5520","1",26000,26300,"053",174,,,"2","1","3","2","02","002","0","0","1","0","1","0","0","0","0",,,"1","3","435030",,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",16,20,6,20,7,20,25,18,24,21,33,17,24,35,15,5,29,24,5,5,18,18,5,17,7,15,25,23,28,19,27,19,15,26,25,6,31,23,4,4,14,22,4,19,5,24,20,23,29,20,33,17,17,46,16,4,38,29,3,4,17,17,5,19,5,17,24,23,35,17,39,22,17,29,16,5,38,30,5,8
"P","2013000545069","9","03","11614","4","53","1061971",22,20,1,,"1","2","2","2","2","2",,,"2",,,,,,"1","2","2","2","2","2","2",0,45,1,"01","2","5",,,,,,"1","4",,,,,,,,,,"3","5","3","3","3",0,0,"02",0,"2","15","20",0,"1",0,0,10200,20,"1","1","1",,"2","050","032",,"2","1",,"1",,,"1","01","4970","199","115",,,,"6","4451    ","1",,"0","4720",,10200,10200,"053",453,"11600","053","1","2","3","9","68","020","0","1","0","0","2","0","0","1","0",,,,,"412010",,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",29,5,22,44,37,24,24,35,20,26,8,34,27,7,17,5,19,32,33,37,9,31,19,5,6,23,20,18,25,26,33,15,9,44,25,31,22,8,16,38,5,41,27,6,8,21,16,20,21,26,22,20,8,36,24,44,23,9,22,8,34,6,19,35,30,16,22,21,23,18,7,22,32,8,17,6,30,30,24,6
"P","2013000550228","9","01","11610","4","53","1061971",51,21,1,,"6","2","2","2","2","2",,,"2",,,,,,"1","2","2","2","2","2","2",0,,,,"2","5",,,,,,"3","4",,,,,,,,,,"2","5","2","2","3",0,0,"00",0,"1",,"19",0,"1",0,0,0,,"2",,"2",,"1","032","999",,"2",,,"6",,,"1","01","0180",,,,"11600","053","6","112     ","1",,"0","0205",,0,0,"048",0,,,"1","2","2","1","01","001","0","0","0","0","1","0","0","1","0",,,,,"119013",,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",58,82,53,53,50,15,58,16,46,55,13,47,89,16,18,96,56,55,89,16,51,15,53,50,49,72,47,74,54,55,89,41,16,95,71,19,46,56,17,18,45,17,49,45,45,74,44,87,45,60,87,56,19,94,86,17,54,63,17,93,42,82,44,48,66,17,53,17,53,53,15,51,82,13,17,80,58,44,82,84
"P","2013000550228","9","02","11610","4","53","1061971",59,21,1,,"1","2","2","2","2","2",,,"2",,,,,,"2","2","2","2","2","2","2",0,,,,"2","5",,,,,,"3","4",,,,,,,,,,"2","5","2","2","3",0,0,"12",0,"1",,"17",0,"1",0,0,0,,"2",,"2",,"4","999","999",,"2",,,"6",,,"2","01","8780",,,,"11500","053","6","811192  ","1",,"0","9610",,0,0,"004",0,,,"2","2","2","1","01","001","0","0","0","0","1","0","0","1","0",,,,,"537061",,"1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0",,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",68,88,62,61,54,17,63,18,53,60,15,55,104,18,20,105,63,61,97,17,58,17,62,55,56,82,52,88,61,64,102,50,19,101,76,20,55,63,20,18,53,21,56,49,51,88,50,98,53,70,100,60,22,105,98,21,62,71,17,115,48,91,51,53,76,19,63,19,60,59,19,59,85,15,19,85,63,50,95,96
"P","2013000550228","9","03","11610","4","53","1061971",58,21,1,,"1","2","2","2","2","2",,,"2",,,,,,"2","2","2","2","2","2","2",0,,,,"2","5",,,,,,"3","4",,,,,,,,,,"2","5","2","2","3",0,0,"12",0,"1",,"16",0,"1",0,0,0,,"2",,"2",,"4","999","999",,"2",,,"6",,,"2","01","2880",,,,"00100","032","6","3327    ","1",,"0","8030",,0,0,"004",0,,,"2","2","2","1","01","001","0","0","0","0","1","0","0","1","0",,,,,"514041",,"1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0",,"0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","1","0","0","0","1","0","1","1","1","0","1","0","0","0",67,88,62,60,54,17,64,19,53,61,15,54,104,19,20,105,64,62,97,17,58,17,63,55,56,83,52,89,61,64,101,50,20,101,76,20,55,64,20,18,53,20,56,50,52,88,51,97,52,69,101,61,22,106,97,21,61,71,18,114,48,91,50,52,75,19,62,18,59,59,19,59,84,14,20,85,63,49,94,97
"P","2013000550228","9","04","11610","4","53","1061971",72,19,5,,"1","2","2","2","2","2",,,"2","1",,,,,"2","2","2","2","2","2","2",0,,,,"1","5",,,,,,"3","4",,,,,,,,,,"2","5","2","2","3",0,0,"12",0,"1",,"19",0,"1",0,0,200,20,"1","6","2",2009,"1","785","999","7","2",,,"6",,,"2","01","8590",,,"1960","01900","006","6","713Z    ","2",,"0","3955",,200,200,"247",1,,,"2","2","1","6","57","009","0","1","0","0","1","0","0","0","0",,,,,"33909X",,"4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0",,"0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","0","0","0","0","0","1","0","0","0","1","0","1","1","1","1","1","1","0","1",105,130,66,79,70,22,60,22,65,90,24,72,129,15,20,102,56,98,113,22,71,19,78,72,86,108,76,134,70,69,95,61,26,126,134,21,85,77,22,18,68,18,77,83,71,126,108,104,74,70,108,60,26,123,131,28,89,83,20,110,71,114,68,60,90,28,62,24,60,57,26,75,85,27,22,96,88,77,123,136
"P","2013000555127","9","04","11612","4","53","1061971",31,17,1,,,"2","2","2","1","2",,,"1",,,,,,"2","2","2","1","2","2","2",0,,,,"2","5",,,,,,"1","4",,,,,,,,,,"2","5","2","2","3",0,0,"05",0,"2","14","14",0,"1",0,0,0,,"3",,"2",,"1","902","999",,"1",,,"6",,,"1","01",,,,,,,"6",,"1",,"0",,,0,0,"053",94,,,"2","1","2","2","02","002","0","0","1","0","1","0","0","0","1",,,,,,,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",43,69,12,10,12,8,61,27,29,9,55,24,35,30,24,33,35,23,30,31,28,47,11,10,10,9,56,22,24,10,45,44,36,57,28,26,69,28,43,27,29,6,64,75,38,53,9,35,30,69,11,27,26,10,32,31,9,41,28,27,21,9,40,53,49,42,8,31,46,58,7,29,35,10,32,30,12,30,26,34
"P","2013000558644","9","01","11610","4","53","1061971",47,23,1,,"1","2","2","2","2","2",,,"2",,"2",,,,"1","2","2","2","2","2","2",0,,,,"2","1","2","2","1","2",2011,"3","4",,,,,,,,,,"2","5","2","2","3",0,0,"00",0,"1",,"21",600,"2",0,0,3000,20,"1","4","2",,"2","088","022",,"2",,,"6","2601",,"1","01","9290",,,,"49000","049","1","814     ","1",,"0","4600","4",3600,3600,"004",326,,,"1","2","1","1","01","001","0","0","0","0","1","0","0","1","0","1","2",,,"399011",,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",13,15,42,44,45,43,43,82,47,14,66,55,82,43,16,48,15,91,44,13,74,73,39,50,46,52,56,13,56,73,14,47,15,49,82,52,72,15,41,72,13,15,50,46,45,39,43,64,44,14,77,49,84,48,16,48,16,87,45,15,75,103,47,43,46,49,52,14,51,88,15,44,13,42,69,47,78,16,48,81
"P","2013000560056","9","05","11613","4","53","1061971",20,20,1,,"1","2","2","2","2","2",,,"2",,,,,,"1","2","2","2","2","2","2",4,15,1,"01","2","1","2","2","1","2",2008,"1","4",,,,,,,,,,"3","5","3","3","3",0,0,"09",0,"2","15","18",0,"1",0,0,20000,30,"1","1","1",,"1","082","999",,"2","1",,"1",,,"1","01","4770","121","079",,,,"2","442     ","1",,"0","5820",,20000,20004,"053",501,"11600","053","1","2","1","9","68","016","0","0","1","0","2","0","0","1","0",,,,,"439022",,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",24,5,23,35,33,18,24,17,21,19,8,20,25,7,31,6,23,41,21,36,8,41,18,7,7,18,18,20,24,18,35,17,5,33,22,34,23,7,23,42,5,52,14,6,6,21,22,24,19,19,33,24,7,45,23,31,20,7,16,8,30,7,19,35,31,18,25,21,13,20,6,19,34,6,24,6,20,39,19,6
"P","2013000571461","9","03","11605","4","53","1061971",14,20,5,,"1","2","2","2","2","2",,,"2","1",,,,,"1","2","2","2","2","2","2",0,13,,"02","1","5",,,,,,"1","4",,,,,,,,,,"3","5","3","3","3",0,0,"02",0,"1",,"19",0,"1",0,0,8400,40,"1","1","1",2010,"1","720","999","8","2",,,"1",,,"1","01","8660","156","097","2920",,,"6","7211    ","2",,"0","4020",,8400,8400,"233",501,"11600","053","1","2","4","6","45","006","0","1","0","0","1","0","0","0","0",,,,,"352010",,"4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",27,11,15,11,22,4,32,13,4,5,4,12,33,3,14,15,12,17,30,16,26,14,14,15,17,4,20,17,6,4,5,11,22,4,14,12,14,15,24,13,24,17,14,19,22,5,19,15,3,4,3,15,18,6,14,16,18,13,19,11,24,13,15,12,27,4,26,10,3,4,4,19,26,4,12,17,14,14,27,18
"P","2013000575416","9","04","11610","4","53","1061971",18,22,1,,"1","2","2","2","2","2",,,"2",,"2",,,,"1","2","2","2","2","2","2",0,10,1,"01","2","5",,,,,,"1","4",,,,,,,,,,"2","3","2","2","2",0,0,"04",0,"3","15","19",0,"2",0,0,7000,10,"1","1","1",,"2","050","032",,"2","1",,"1",,,"1","01","8190","084","043",,,,"6","622     ","1",,"0","3500","4",7000,7000,"053",501,"10500","053","1","2","4","1","01","001","0","0","0","0","1","0","0","1","0",,,,,"292061",,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",15,6,27,5,17,29,27,28,17,5,23,20,19,16,19,5,5,18,15,14,15,25,4,32,16,6,6,6,21,29,5,19,20,18,17,32,29,17,16,16,17,5,33,5,16,23,25,24,18,4,30,18,20,17,19,6,6,18,15,19,15,35,5,25,17,5,6,5,18,31,6,18,14,14,16,26,27,20,17,16
"P","2013000575416","9","05","11610","4","53","1061971",16,18,1,,"1","2","2","2","2","2",,,"2",,"2",,,,"1","2","2","2","2","2","2",0,,,,"2","5",,,,,,"1","4",,,,,,,,,,"2","3","2","2","2",0,0,"04",0,"3","13","14",0,"2",0,0,2100,20,"1","6","2",,"2","050","032",,"2",,,"6",,,"1","01","8590",,,,,,"6","713Z    ","1",,"0","3955","4",2100,2100,"053",501,,,"1","2","4","1","01","001","0","0","0","0","1","0","0","1","0",,,,,"33909X",,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0",15,4,27,5,14,36,28,28,15,3,23,18,21,14,20,5,3,26,13,18,12,22,5,23,15,3,4,5,12,21,7,15,15,16,13,20,31,16,26,16,17,5,21,4,17,29,22,21,11,4,32,15,15,25,19,7,5,14,13,17,14,31,4,31,18,4,4,5,21,31,4,25,13,13,13,19,25,12,13,16
